com.samsung.shealth.exercise.weather,6320001,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
7.0,,2020-04-16 07:47:03.460,37.55677,,,Sunny,,1,WeatherNews_korea,2020-04-16 08:05:03.547,2020-04-16 08:05:03.547,0,126.92315,22.0,19,UTC+0900,eSltdGxx7w,4444031d-5d97-e024-bf7c-dbc55b24a372,com.sec.android.app.shealth,,,,1,c8b5fae6-812b-52fb-df01-34901712490d,
3.0,,2020-04-16 13:08:42.620,37.554398,,,Cloudy,,1,WeatherNews_korea,2020-04-16 13:21:02.428,2020-04-16 13:21:02.428,0,126.92698,15.0,36,UTC+0900,eSltdGxx7w,7ff9ea91-88c4-1836-f092-eecac1c69fe8,com.sec.android.app.shealth,,,,3,24411246-d229-d6a0-6ec0-fbab5c57aa83,
3.0,,2020-04-16 13:24:12.560,37.55388,,,Cloudy,,1,WeatherNews_korea,2020-04-16 13:52:26.728,2020-04-16 13:52:26.728,0,126.92904,15.0,36,UTC+0900,eSltdGxx7w,0bc1d39e-fd3a-92fc-83c9-e3b209fd03f8,com.sec.android.app.shealth,,,,3,a0cc5ba2-3103-7b37-1ffb-0dd3209b3f02,
3.0,,2020-04-17 07:21:14.760,37.652195,,,Cloudy,,1,WeatherNews_korea,2020-04-17 07:39:05.565,2020-04-17 07:39:05.565,0,126.66131,14.0,86,UTC+0900,eSltdGxx7w,9b286e17-728d-c1b4-2b77-4203bba25a68,com.sec.android.app.shealth,,,,3,3b4a4f80-436d-8bb7-dbf9-eb6b46ad6f45,
6.0,,2020-04-21 08:11:29.580,37.485184,,,Sunny,,1,WeatherNews_korea,2020-04-21 08:23:37.507,2020-04-21 08:23:37.507,0,127.12142,10.0,30,UTC+0900,eSltdGxx7w,b51b79d6-1c51-8143-6e33-f634aa21d26e,com.sec.android.app.shealth,,,,1,4b703389-724b-bcb5-f00d-de5dbfdd9edd,
5.0,,2020-04-21 09:09:37.820,37.485718,,,Sunny,,1,WeatherNews_korea,2020-04-21 09:26:47.608,2020-04-21 09:26:47.608,0,127.12061,8.0,29,UTC+0900,eSltdGxx7w,82183a65-2c10-7740-0e7c-9e7876732fce,com.sec.android.app.shealth,,,,1,5f1af3cc-d885-6939-b7ba-04b400e335f3,
4.0,,2020-04-22 08:07:03.840,37.552902,,,Cloudy,,1,WeatherNews_korea,2020-04-22 08:24:26.831,2020-04-22 08:24:26.831,0,126.86661,9.0,48,UTC+0900,eSltdGxx7w,57f1f2ff-6e6c-16be-05e5-b49c89f370ea,com.sec.android.app.shealth,,,,3,457b2e69-490b-1a24-39da-17f134f058e2,
5.0,,2020-04-23 06:38:37.760,37.523605,,,Sunny,,1,WeatherNews_korea,2020-04-23 07:02:42.256,2020-04-23 07:02:42.256,0,126.92692,14.0,27,UTC+0900,eSltdGxx7w,16c55db8-cbcd-187d-b12b-52c26f0288af,com.sec.android.app.shealth,,,,1,1b263fd9-e963-40ce-2270-5fd357ac2518,
7.0,,2020-04-23 10:47:34.200,37.521824,,,Clear,,1,WeatherNews_korea,2020-04-23 11:30:23.645,2020-04-23 11:30:23.645,0,126.92432,9.0,40,UTC+0900,eSltdGxx7w,921444ea-9b84-d1d4-91c2-1a34fb26a75e,com.sec.android.app.shealth,,,,18,7a620c0e-1343-2d8f-1976-ef4a8c94547b,
7.0,,2020-04-24 05:11:26.320,37.544712,,,Mostly cloudy,,1,WeatherNews_korea,2020-04-24 05:28:45.660,2020-04-24 05:28:45.660,0,127.05492,15.0,36,UTC+0900,eSltdGxx7w,e5d9c5ac-7499-adc7-e423-e9ff7dc2663e,com.sec.android.app.shealth,,,,3,7c1f8740-6d0e-39e1-f018-dbd643647d77,
7.0,,2020-04-24 06:05:14.730,37.541824,,,Sunny,,1,WeatherNews_korea,2020-04-24 06:20:09.549,2020-04-24 06:20:09.549,0,127.05668,15.0,39,UTC+0900,eSltdGxx7w,b7fbb387-dff5-89f5-09e1-41b89e1e3316,com.sec.android.app.shealth,,,,1,98cc98a0-5a78-4934-d517-73c9af61393d,
5.0,,2020-04-24 09:52:59.980,37.543713,,,Mostly cloudy,,1,WeatherNews_korea,2020-04-24 10:12:06.259,2020-04-24 10:12:06.259,0,127.05428,12.0,52,UTC+0900,eSltdGxx7w,0ae79a7d-1236-f1a5-df2a-2098e92ebb3d,com.sec.android.app.shealth,,,,3,e0feda9d-d5cf-1d3a-0c38-9eeea92e0a49,
7.0,,2020-04-25 11:40:11.940,37.549564,,,Clear,,1,WeatherNews_korea,2020-04-25 11:57:46.627,2020-04-25 11:57:46.627,0,126.91817,13.0,46,UTC+0900,eSltdGxx7w,ac4dba83-3b5d-693a-c147-2be4fccf2841,com.sec.android.app.shealth,,,,18,6d61a968-0a7b-aecc-0c8b-2f40365283b8,
7.0,,2020-04-25 16:41:27.520,37.556,,,Mostly cloudy,,1,WeatherNews_korea,2020-04-25 16:54:44.597,2020-04-25 16:54:44.597,0,126.92426,10.0,60,UTC+0900,eSltdGxx7w,55d44b2f-9a61-cbc4-a378-6fa97cc2b801,com.sec.android.app.shealth,,,,3,4ae00c0a-35c4-a4df-965f-eaec9017d59f,
8.0,,2020-04-27 07:54:15.560,37.53808,,,Sunny,,1,WeatherNews_korea,2020-04-27 08:08:33.577,2020-04-27 08:08:33.577,0,126.89315,18.0,29,UTC+0900,eSltdGxx7w,cc50ae8a-ba65-bbaa-11c5-48a9a1413d60,com.sec.android.app.shealth,,,,1,a46a3b1a-6bbc-2d1e-190b-b4a13d45930e,
8.0,,2020-04-28 08:11:01.600,37.559177,,,Sunny,,1,WeatherNews_korea,2020-04-28 08:27:15.962,2020-04-28 08:27:15.962,0,126.833496,19.0,27,UTC+0900,eSltdGxx7w,213d6129-23a5-f235-7524-0825c906e9c7,com.sec.android.app.shealth,,,,1,c792d415-535c-752b-c95f-8ba6700efce0,
8.0,,2020-04-28 12:15:45.540,37.559982,,,Clear,,1,WeatherNews_korea,2020-04-28 12:38:40.546,2020-04-28 12:38:40.546,0,126.83736,14.0,69,UTC+0900,eSltdGxx7w,6d3e4bc5-13e3-5f20-3766-22bae33ab946,com.sec.android.app.shealth,,,,18,8ee18d9b-1352-c3bf-204b-60303c8f1b25,
8.0,,2020-04-29 07:40:31.680,37.513912,,,Sunny,,1,WeatherNews_korea,2020-04-29 07:57:48.465,2020-04-29 07:57:48.465,0,127.01961,20.0,26,UTC+0900,eSltdGxx7w,7484cb52-3e26-a7a5-d4b2-0a44c19f14b0,com.sec.android.app.shealth,,,,1,747ae993-abad-7453-738a-74de311f2e42,
8.0,,2020-04-29 08:33:07.900,37.51478,,,Sunny,,1,WeatherNews_korea,2020-04-29 08:57:37.510,2020-04-29 08:57:37.510,0,127.0199,20.0,26,UTC+0900,eSltdGxx7w,e5918d0f-0ab5-fafe-ff0e-dc6e61ab96e9,com.sec.android.app.shealth,,,,1,21329173-27ee-cfcb-00e6-b8bd1a571f42,
5.0,,2020-05-01 11:04:38.240,37.550297,,,Clear,,1,WeatherNews_korea,2020-05-01 11:17:07.478,2020-05-01 11:17:07.478,0,126.91214,20.0,80,UTC+0900,eSltdGxx7w,74997bc5-2955-9318-9634-38af57a9ddb7,com.sec.android.app.shealth,,,,18,43e606f8-7eda-a222-e24e-d8d0d0dedb9c,
5.0,,2020-05-01 11:25:21.000,37.54838,,,Clear,,1,WeatherNews_korea,2020-05-01 12:00:47.682,2020-05-01 12:00:47.682,0,126.91893,20.0,81,UTC+0900,eSltdGxx7w,dccd9da3-83c1-a447-f156-05a31e169534,com.sec.android.app.shealth,,,,18,21fbdd0d-c63e-e090-af73-9cd747f08e00,
7.0,,2020-05-03 10:43:27.300,37.56932,,,Clear,,1,WeatherNews_korea,2020-05-03 10:54:59.602,2020-05-03 10:54:59.602,0,126.82493,24.0,64,UTC+0900,eSltdGxx7w,b59b54e6-3581-ace2-2e77-c1a6c4b54448,com.sec.android.app.shealth,,,,18,c7468c37-5ee5-393d-7f3d-57a844206675,
7.0,,2020-05-04 12:59:05.140,37.550217,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-04 13:21:57.651,2020-05-04 13:21:57.651,0,126.86311,15.0,71,UTC+0900,eSltdGxx7w,9778dc6e-7aeb-0181-7ecc-63dac6b79cb5,com.sec.android.app.shealth,,,,3,8e9add9f-b9d8-6afe-927b-0c3004dce134,
7.0,,2020-05-04 14:12:38.560,37.55117,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-04 14:38:36.613,2020-05-04 14:38:36.613,0,126.8628,14.0,73,UTC+0900,eSltdGxx7w,9dd2fce9-932a-95b4-29b9-2f039500d8d6,com.sec.android.app.shealth,,,,3,f9f12272-6d1e-17fb-1fb1-b2f65a7147b2,
7.0,,2020-05-06 11:08:04.620,37.50065,,,Clear,,1,WeatherNews_korea,2020-05-06 11:28:31.444,2020-05-06 11:28:31.444,0,127.04239,22.0,35,UTC+0900,eSltdGxx7w,fe5e53ad-be8a-0692-490b-8d49184eaed5,com.sec.android.app.shealth,,,,18,a7db7f40-5dbb-5f07-41aa-e4b08fe8a380,
6.0,,2020-05-07 13:41:21.490,37.551483,,,Cloudy,,1,WeatherNews_korea,2020-05-07 13:51:42.330,2020-05-07 13:51:42.330,0,126.86322,22.0,31,UTC+0900,eSltdGxx7w,1ec3e855-d893-f582-51a6-3963efdfc537,com.sec.android.app.shealth,,,,3,c34b5a26-0373-858a-3ab9-a51a601b114a,
8.0,,2020-05-09 09:34:20.260,37.55078,,,Cloudy,,1,WeatherNews_korea,2020-05-09 09:48:51.438,2020-05-09 09:48:51.438,0,126.921196,14.0,97,UTC+0900,eSltdGxx7w,d3dd0446-d39c-dc00-ff1a-c90b54d73b59,com.sec.android.app.shealth,,,,3,aed1c070-4433-df71-c029-1b96c0c419f5,
8.0,,2020-05-09 13:47:13.680,37.549023,,,Cloudy,,1,WeatherNews_korea,2020-05-09 14:01:00.478,2020-05-09 14:01:00.478,0,126.91588,14.0,97,UTC+0900,eSltdGxx7w,99fece26-a893-66a2-b217-fdc5dff7ef6a,com.sec.android.app.shealth,,,,3,849a2bcd-294d-0e0f-22a5-478911f05b82,
7.0,,2020-05-11 05:19:42.100,37.52651,,,Sunny,,1,WeatherNews_korea,2020-05-11 05:41:47.742,2020-05-11 05:41:47.742,0,127.02977,22.0,28,UTC+0900,eSltdGxx7w,b54fa3af-1f1d-3a61-758c-28accff38f0c,com.sec.android.app.shealth,,,,1,e22fe502-b8fc-b32d-f574-3c1b0327b563,
7.0,,2020-05-12 08:19:54.480,37.521538,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-12 08:36:56.341,2020-05-12 08:36:56.341,0,126.88729,19.0,50,UTC+0900,eSltdGxx7w,795b774d-e51b-134f-a147-264705c1a2ee,com.sec.android.app.shealth,,,,3,f91ee08f-0872-77f2-5f13-a014a98a371a,
8.0,,2020-05-12 13:12:07.340,37.551773,,,Clear,,1,WeatherNews_korea,2020-05-12 13:29:00.661,2020-05-12 13:29:00.661,0,126.863815,15.0,59,UTC+0900,eSltdGxx7w,d830b711-784f-676b-1996-e6b08ac98a4b,com.sec.android.app.shealth,,,,18,0f1b1332-ae11-3777-cbff-4b76e7755c9c,
8.0,,2020-05-12 13:29:22.340,37.54942,,,Clear,,1,WeatherNews_korea,2020-05-12 13:51:47.624,2020-05-12 13:51:47.624,0,126.86764,15.0,59,UTC+0900,eSltdGxx7w,0fe0bba7-e075-b0b8-08d9-f5ce1e2a56be,com.sec.android.app.shealth,,,,18,57e44321-7a4f-54e6-c883-3a2e14f15624,
9.0,,2020-05-13 04:30:28.840,37.550816,,,Sunny,,1,WeatherNews_korea,2020-05-13 04:46:33.508,2020-05-13 04:46:33.508,0,126.86528,21.0,25,UTC+0900,eSltdGxx7w,9d2ab598-828d-2c05-2128-3bacd17e33e8,com.sec.android.app.shealth,,,,1,7e6a17b8-10d9-af1e-a833-a320506fe960,
9.0,,2020-05-13 05:17:02.540,37.547012,,,Sunny,,1,WeatherNews_korea,2020-05-13 05:30:16.448,2020-05-13 05:30:16.448,0,126.87287,22.0,21,UTC+0900,eSltdGxx7w,f123eb6e-559e-fc79-d9e6-e91aa5c56cbf,com.sec.android.app.shealth,,,,1,230a96f4-0a9f-7ab8-b7af-29e7f5387073,
9.0,,2020-05-13 05:43:00.640,37.560078,,,Sunny,,1,WeatherNews_korea,2020-05-13 05:55:30.603,2020-05-13 05:55:30.603,0,126.905624,21.0,20,UTC+0900,eSltdGxx7w,468a64c1-8624-05a4-5238-a82c23a125a5,com.sec.android.app.shealth,,,,1,ae35dcf7-209f-0a21-4b79-ca6436f67e66,
7.0,,2020-05-13 09:51:42.680,37.556046,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-13 10:04:22.174,2020-05-13 10:04:22.174,0,126.91019,19.0,23,UTC+0900,eSltdGxx7w,835d6a4f-a1f5-3f2d-ebc8-65d21d9f088e,com.sec.android.app.shealth,,,,3,38f8777d-81d7-13e3-e629-69eb58c0b727,
7.0,,2020-05-13 10:04:32.000,37.551212,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-13 10:19:38.150,2020-05-13 10:19:38.150,0,126.91263,19.0,26,UTC+0900,eSltdGxx7w,c4c0de48-9eb9-0259-f511-948205ff023a,com.sec.android.app.shealth,,,,3,c5e49e78-c3b1-9609-6e82-900061b17594,
4.0,,2020-05-14 14:24:58.390,37.54796,,,Cloudy,,1,WeatherNews_korea,2020-05-14 14:41:13.326,2020-05-14 14:41:13.326,0,126.913536,19.0,25,UTC+0900,eSltdGxx7w,8d7e44f0-5675-5bab-db9a-4f13f2510227,com.sec.android.app.shealth,,,,3,c49cd698-92bf-e650-73b5-e8f0ab800038,
4.0,,2020-05-14 14:59:54.220,37.55065,,,Cloudy,,1,WeatherNews_korea,2020-05-14 15:14:02.489,2020-05-14 15:14:02.489,0,126.86192,22.0,27,UTC+0900,eSltdGxx7w,27330441-a621-333b-7a2d-ed59f36df684,com.sec.android.app.shealth,,,,3,05633cd8-4ae2-7fe1-4578-5387ea8be2ae,
5.0,,2020-05-16 07:40:51.720,37.549515,,,Cloudy,,1,WeatherNews_korea,2020-05-16 08:02:12.600,2020-05-16 08:02:12.600,0,126.86254,20.0,74,UTC+0900,eSltdGxx7w,0dfe4057-8095-6611-243f-0ac2fcb20375,com.sec.android.app.shealth,,,,3,07aa6110-f52a-5c37-99e9-cb2d7ea04aa3,
5.0,,2020-05-19 10:56:26.950,37.496986,,,Cloudy,,1,WeatherNews_korea,2020-05-19 11:14:37.643,2020-05-19 11:14:37.643,0,127.05397,14.0,56,UTC+0900,eSltdGxx7w,67ffab86-53ed-14da-ec24-a5423ce4a7d2,com.sec.android.app.shealth,,,,3,115428d6-5ffc-fa29-9cb6-5fc50b9dbb9b,
9.0,,2020-05-20 10:12:28.180,37.559456,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-20 10:27:30.424,2020-05-20 10:27:30.424,0,126.82657,18.0,49,UTC+0900,eSltdGxx7w,81e8981b-b6cf-93bc-0018-0e34baaf060d,com.sec.android.app.shealth,,,,3,e882059a-33fa-af35-b0f9-f494924c59e0,
9.0,,2020-05-20 10:27:41.600,37.5603,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-20 10:43:02.387,2020-05-20 10:43:02.387,0,126.83148,19.0,49,UTC+0900,eSltdGxx7w,f456b2cc-782e-21fa-15ae-dc82868c4ca9,com.sec.android.app.shealth,,,,3,25f43de6-e494-2e0d-c81c-b03f8a07356e,
9.0,,2020-05-22 13:35:34.280,37.549202,,,Cloudy,,1,WeatherNews_korea,2020-05-22 13:51:34.446,2020-05-22 13:51:34.446,0,126.86584,20.0,64,UTC+0900,eSltdGxx7w,782dfde9-909e-abb7-8ecf-ff01ae11750a,com.sec.android.app.shealth,,,,3,cf119efd-fc62-5bd7-fd35-158593b71902,
9.0,,2020-05-22 13:52:55.900,37.548573,,,Cloudy,,1,WeatherNews_korea,2020-05-22 14:04:30.435,2020-05-22 14:04:30.435,0,126.86727,20.0,64,UTC+0900,eSltdGxx7w,06868bdd-9424-7353-a013-825ceecee1a7,com.sec.android.app.shealth,,,,3,4e98b18f-b9f1-f99c-ae8f-99557e8a3e59,
7.0,,2020-05-26 04:44:46.180,37.51593,,,Cloudy,,1,WeatherNews_korea,2020-05-26 05:02:01.153,2020-05-26 05:02:01.153,0,127.031685,23.0,48,UTC+0900,eSltdGxx7w,0bcd63a4-d5cf-8a56-92c9-a4ff6b4066b9,com.sec.android.app.shealth,,,,3,d1e87d56-9ca2-9b9e-1150-30feec359f0f,
7.0,,2020-05-26 05:44:57.190,37.519024,,,Cloudy,,1,WeatherNews_korea,2020-05-26 06:23:19.469,2020-05-26 06:23:19.469,0,127.02902,24.0,47,UTC+0900,eSltdGxx7w,dd6698b6-0459-c2a8-a85a-c8009f8c08ca,com.sec.android.app.shealth,,,,3,235313e9-8768-3712-3a57-8445532adc34,
7.0,,2020-05-26 08:58:15.900,37.521038,,,Cloudy,,1,WeatherNews_korea,2020-05-26 09:21:59.535,2020-05-26 09:21:59.535,0,127.03327,17.0,80,UTC+0900,eSltdGxx7w,cb0212f8-33b9-e118-4189-cd0550edaee7,com.sec.android.app.shealth,,,,3,3d41542f-96b2-160b-f559-5a0786b684a0,
9.0,,2020-05-26 10:28:49.040,37.508263,,,Cloudy,,1,WeatherNews_korea,2020-05-26 10:45:35.447,2020-05-26 10:45:35.447,0,127.03734,17.0,80,UTC+0900,eSltdGxx7w,838d892e-3d27-c39c-42e4-b7e973405b37,com.sec.android.app.shealth,,,,3,7a0f5775-9356-2845-7aa0-00c4c2b50685,
9.0,,2020-05-26 12:09:07.640,37.509426,,,Rain,,1,WeatherNews_korea,2020-05-26 12:56:47.469,2020-05-26 12:56:47.469,0,127.044106,16.0,87,UTC+0900,eSltdGxx7w,bd87dcb6-5f32-0d17-47e4-3d6a2f639dbf,com.sec.android.app.shealth,,,,5,d799ed04-6613-de8f-3b9e-50983b754db3,
9.0,,2020-05-26 13:00:38.320,37.50242,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-26 13:14:13.507,2020-05-26 13:14:13.507,0,127.042534,16.0,91,UTC+0900,eSltdGxx7w,afd0c839-d80b-9b7b-bc29-29945557da31,com.sec.android.app.shealth,,,,3,cf686d10-9b8c-8c1f-cc09-7eec5e065b10,
9.0,,2020-05-27 07:15:56.420,37.527523,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-27 07:44:14.506,2020-05-27 07:44:14.506,0,126.87503,23.0,41,UTC+0900,eSltdGxx7w,a2722bff-5f7f-3286-0850-96a1f903350c,com.sec.android.app.shealth,,,,3,aab75a06-b8ec-e342-5e5b-6b472649293b,
6.0,,2020-05-28 04:54:24.580,37.532288,,,Cloudy,,1,WeatherNews_korea,2020-05-28 05:16:46.510,2020-05-28 05:16:46.510,0,126.84657,23.0,39,UTC+0900,eSltdGxx7w,734786a9-cdd9-2f20-e792-6782a87e0764,com.sec.android.app.shealth,,,,3,e2838c97-881d-3564-8b8d-141355372ed8,
6.0,,2020-05-28 06:50:02.780,37.53284,,,Cloudy,,1,WeatherNews_korea,2020-05-28 07:17:55.507,2020-05-28 07:17:55.507,0,126.84625,24.0,34,UTC+0900,eSltdGxx7w,d8f08869-91db-2f51-6f0c-aec64aeaa32d,com.sec.android.app.shealth,,,,3,aefcfc35-329a-416d-efe4-92a0b20f509c,
6.0,,2020-05-28 08:11:13.920,37.514553,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-28 08:35:10.193,2020-05-28 08:35:10.193,0,127.033035,23.0,43,UTC+0900,eSltdGxx7w,42a133d4-910e-3bb7-43a5-725517997a73,com.sec.android.app.shealth,,,,3,0ce15557-0c2e-f5b1-f2c5-cdcdb375bbc3,
6.0,,2020-05-28 08:55:07.820,37.516937,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-28 09:11:38.545,2020-05-28 09:11:38.545,0,127.02957,23.0,44,UTC+0900,eSltdGxx7w,3c68ac66-13f3-0cfe-dee3-6beaa77aa8c6,com.sec.android.app.shealth,,,,3,017f50e5-5681-722b-74ba-4038f9c9d863,
9.0,,2020-05-28 11:51:43.580,37.53416,,,Clear,,1,WeatherNews_korea,2020-05-28 12:05:14.148,2020-05-28 12:05:14.148,0,126.98929,21.0,65,UTC+0900,eSltdGxx7w,a4768bd6-54d9-158b-8234-279c5a4593c6,com.sec.android.app.shealth,,,,18,67fee828-b9b9-83a2-d582-c73b2560b256,
9.0,,2020-05-28 12:54:17.050,37.53424,,,Clear,,1,WeatherNews_korea,2020-05-28 13:13:59.650,2020-05-28 13:13:59.650,0,126.98845,20.0,74,UTC+0900,eSltdGxx7w,d65b4c09-3b9d-fa4e-55c0-27a69d43d6d7,com.sec.android.app.shealth,,,,18,b7472543-8309-5bf2-7fb9-b6101b6c24bb,
9.0,,2020-05-29 05:59:57.620,37.71833,,,Sunny,,1,WeatherNews_korea,2020-05-29 06:14:54.411,2020-05-29 06:14:54.411,0,126.69229,26.0,47,UTC+0900,eSltdGxx7w,dc4cd09a-a84b-9f34-8257-3b2da621e1a8,com.sec.android.app.shealth,,,,1,023c8135-6612-b89f-d8af-b656bed40b6b,
10.0,,2020-05-29 11:55:14.400,37.550507,,,Cloudy,,1,WeatherNews_korea,2020-05-29 12:08:08.473,2020-05-29 12:08:08.473,0,126.86599,23.0,64,UTC+0900,eSltdGxx7w,7daba5c8-d1eb-b881-4404-62d5b2bbe857,com.sec.android.app.shealth,,,,3,44915604-6b9f-e8d2-229b-8fc4c6d9dd5e,
9.0,,2020-05-30 21:55:45.680,37.39987,,,Mostly cloudy,,1,WeatherNews_korea,2020-05-30 22:08:23.567,2020-05-30 22:08:23.567,0,127.103966,17.0,77,UTC+0900,eSltdGxx7w,5e607566-b9a7-632c-c637-912e81267805,com.sec.android.app.shealth,,,,3,98d187e7-5e07-6f49-e63f-79a9dbc133ce,
9.0,,2020-05-30 23:24:03.180,37.399967,,,Cloudy,,1,WeatherNews_korea,2020-05-30 23:37:02.480,2020-05-30 23:37:02.480,0,127.10259,21.0,61,UTC+0900,eSltdGxx7w,716181a0-0f0e-da9c-5f11-d5117f01ccb4,com.sec.android.app.shealth,,,,3,fdaf78df-65d5-7ffd-8d89-60e28424f184,
6.0,,2020-06-01 09:39:11.440,37.550777,,,Sunny,,1,WeatherNews_korea,2020-06-01 09:53:24.450,2020-06-01 09:53:24.450,0,126.865135,23.0,39,UTC+0900,eSltdGxx7w,e1a36e42-4863-da53-f35e-1af8ee47aec3,com.sec.android.app.shealth,,,,1,c77d2599-1e5c-363b-75d5-f2b281bd705d,
8.0,,2020-06-02 12:25:48.400,37.517147,,,Clear,,1,WeatherNews_korea,2020-06-02 12:41:36.597,2020-06-02 12:41:36.597,0,127.02955,20.0,72,UTC+0900,eSltdGxx7w,35de9a5e-7e0b-529f-a20a-066ead19b2ab,com.sec.android.app.shealth,,,,18,759a0687-6af2-fb0b-9fd9-52c4de07903a,
9.0,,2020-06-04 08:16:29.980,37.52776,,,Cloudy,,1,WeatherNews_korea,2020-06-04 08:28:58.465,2020-06-04 08:28:58.465,0,126.875244,23.0,73,UTC+0900,eSltdGxx7w,668214a4-b38e-8119-fc9a-cf60553c0490,com.sec.android.app.shealth,,,,3,3c0d6593-c7cd-7a3b-fdb0-ae8718e83f11,
9.0,,2020-06-04 09:29:51.040,37.529743,,,Cloudy,,1,WeatherNews_korea,2020-06-04 09:48:38.157,2020-06-04 09:48:38.157,0,126.87468,22.0,77,UTC+0900,eSltdGxx7w,482ddedc-abab-a957-889c-c373e4267c15,com.sec.android.app.shealth,,,,3,a43294d9-40a0-d9d7-1100-039ff732d7e7,
9.0,,2020-06-05 05:33:11.580,37.549015,,,Cloudy,,1,WeatherNews_korea,2020-06-05 05:47:59.539,2020-06-05 05:47:59.539,0,126.9157,27.0,42,UTC+0900,eSltdGxx7w,25b82b84-b8f9-3a65-fc9e-f3631df956e3,com.sec.android.app.shealth,,,,3,767a77c6-f825-d0a5-6552-d23688be0e44,
9.0,,2020-06-05 07:10:31.940,37.514374,,,Cloudy,,1,WeatherNews_korea,2020-06-05 07:29:16.170,2020-06-05 07:29:16.170,0,126.89499,29.0,39,UTC+0900,eSltdGxx7w,69ccee18-cba3-c480-6ff7-2fd7180a3d63,com.sec.android.app.shealth,,,,3,9fb761a1-da4c-e50d-f707-2d110e0507aa,
9.0,,2020-06-05 09:01:58.840,37.51466,,,Cloudy,,1,WeatherNews_korea,2020-06-05 09:17:55.474,2020-06-05 09:17:55.474,0,126.89653,27.0,42,UTC+0900,eSltdGxx7w,62166362-e112-68c8-c176-0086d6a751ef,com.sec.android.app.shealth,,,,3,d089825d-bae3-0a71-e4d3-4c934da3b345,
9.0,,2020-06-05 10:02:02.560,37.516975,,,Cloudy,,1,WeatherNews_korea,2020-06-05 10:17:16.474,2020-06-05 10:17:16.474,0,126.89439,26.0,57,UTC+0900,eSltdGxx7w,e28adf14-92fa-2bd5-fc8d-4b38f16c3040,com.sec.android.app.shealth,,,,3,7df038d5-5f44-7905-613e-62e0782f04a8,
9.0,,2020-06-05 10:43:08.220,37.518555,,,Cloudy,,1,WeatherNews_korea,2020-06-05 10:56:11.518,2020-06-05 10:56:11.518,0,126.898834,25.0,60,UTC+0900,eSltdGxx7w,eeace90f-f160-3d33-31d4-3a1a3b1d0e97,com.sec.android.app.shealth,,,,3,e9110896-52da-62cb-52ea-5fa6a4a18e1f,
8.0,,2020-06-08 06:38:19.500,37.548447,,,Mostly cloudy,,1,WeatherNews_korea,2020-06-08 06:54:35.560,2020-06-08 06:54:35.560,0,126.86499,32.0,37,UTC+0900,eSltdGxx7w,157f6187-ec6e-205c-7ea5-72849a75a824,com.sec.android.app.shealth,,,,3,3998fc8f-3b4e-8b2c-4719-22fab1c54d12,
8.0,,2020-06-08 08:49:40.720,37.550964,,,Sunny,,1,WeatherNews_korea,2020-06-08 09:15:03.427,2020-06-08 09:15:03.427,0,126.866035,28.0,46,UTC+0900,eSltdGxx7w,61ed5c99-f691-91a3-8444-1754da7f3ad3,com.sec.android.app.shealth,,,,1,8dd2c0a9-95aa-617d-da53-56f9d5cc7686,
10.0,,2020-06-08 14:52:18.320,37.551144,,,Clear,,1,WeatherNews_korea,2020-06-08 15:05:57.821,2020-06-08 15:05:57.821,0,126.864075,23.0,59,UTC+0900,eSltdGxx7w,c93addab-9e77-3f3c-11bf-e7fe40b82bb9,com.sec.android.app.shealth,,,,18,f405e5fe-da4b-f763-36c0-54480d85ec2d,
10.0,,2020-06-09 08:43:33.340,37.53771,,,Mostly cloudy,,1,WeatherNews_korea,2020-06-09 08:56:46.603,2020-06-09 08:56:46.603,0,126.89412,32.0,32,UTC+0900,eSltdGxx7w,554328fe-f018-0342-8753-3079d62c2a41,com.sec.android.app.shealth,,,,3,78eba665-99f7-e92a-02b2-25b9c567028c,
10.0,,2020-06-11 05:30:02.160,37.525043,,,Sunny,,1,WeatherNews_korea,2020-06-11 05:42:17.388,2020-06-11 05:42:17.388,0,127.02914,30.0,57,UTC+0900,eSltdGxx7w,bd2a561e-6e1c-b716-a91c-5c82df9d42af,com.sec.android.app.shealth,,,,1,80f8eaed-9a8c-ecf6-fa4a-29ab49370e23,
10.0,,2020-06-11 06:41:51.540,37.56799,,,Sunny,,1,WeatherNews_korea,2020-06-11 06:58:16.462,2020-06-11 06:58:16.462,0,126.8261,31.0,41,UTC+0900,eSltdGxx7w,ed7294e6-274b-9082-ccc3-3fd35003f1b0,com.sec.android.app.shealth,,,,1,a77bb9e8-1691-6f17-021e-cc013861cdec,
